timestep,vehicle_id,x,y,z,speed
1251,veh43,9690.92,10000.0,0.0,16.27
1251,veh44,8294.78,3000.0,0.0,12.23
1251,veh45,9379.84,3000.0,0.0,14.09
1251,veh46,0.0,6454.71,0.0,13.97
1251,veh47,9954.79,0.0,0.0,18.37
1251,veh48,0.0,6627.45,0.0,16.53
1251,veh49,10000.0,456.48,0.0,11.64
1252,veh0,9000.0,764.75,0.0,18.21
1252,veh1,0.0,3969.47,0.0,17.63
1252,veh2,9008.97,10000.0,0.0,15.98
1252,veh3,0.0,832.42,0.0,18.52
1252,veh4,4534.61,4000.0,0.0,11.55
1252,veh5,1483.53,10000.0,0.0,18.78
1252,veh6,0.0,8954.33,0.0,14.35
1252,veh7,0.0,1404.23,0.0,11.66
1252,veh8,6146.68,0.0,0.0,19.08
1252,veh9,8365.24,5000.0,0.0,14.68
1252,veh10,10000.0,2359.86,0.0,17.88
1252,veh11,10000.0,1967.88,0.0,19.22
1252,veh12,5000.0,5513.55,0.0,13.98
1252,veh13,2957.52,2000.0,0.0,11.16
1252,veh14,7977.19,4000.0,0.0,15.21
1252,veh15,0.0,3650.9,0.0,14.9
1252,veh16,5837.98,0.0,0.0,11.87
1252,veh17,1833.56,10000.0,0.0,11.32
1252,veh18,0.0,9227.14,0.0,19.82
1252,veh19,7000.0,8597.81,0.0,17.1
1252,veh20,2766.97,0.0,0.0,17.76
1252,veh21,9000.0,1971.89,0.0,14.41
1252,veh22,9541.08,3000.0,0.0,13.21
1252,veh23,5284.98,0.0,0.0,18.95
1252,veh24,3071.69,10000.0,0.0,17.53
1252,veh25,7181.18,7000.0,0.0,13.73
1252,veh26,4000.0,430.64,0.0,12.44
1252,veh27,8684.94,10000.0,0.0,19.74
1252,veh28,7494.33,0.0,0.0,14.0
1252,veh29,3000.0,6975.9,0.0,11.97
1252,veh30,10000.0,8601.35,0.0,17.93
1252,veh31,10000.0,4998.23,0.0,16.78
1252,veh32,10000.0,9413.66,0.0,18.75
1252,veh33,8000.0,7223.88,0.0,15.01
1252,veh34,0.0,2541.68,0.0,18.03
1252,veh35,0.0,9473.41,0.0,18.81
1252,veh36,4000.0,9990.97,0.0,15.99
1252,veh37,0.0,7195.06,0.0,18.54
1252,veh38,8897.88,10000.0,0.0,19.34
1252,veh39,5649.12,10000.0,0.0,14.11
1252,veh40,6653.1,0.0,0.0,19.46
1252,veh41,4099.91,10000.0,0.0,19.09
1252,veh42,2500.37,10000.0,0.0,15.59
1252,veh43,9674.66,10000.0,0.0,16.27
1252,veh44,8307.01,3000.0,0.0,12.23
1252,veh45,9365.74,3000.0,0.0,14.09
1252,veh46,0.0,6468.69,0.0,13.97
1252,veh47,9973.15,0.0,0.0,18.37
1252,veh48,0.0,6643.98,0.0,16.53
1252,veh49,10000.0,444.84,0.0,11.64
1253,veh0,9000.0,782.96,0.0,18.21
1253,veh1,0.0,3951.83,0.0,17.63
1253,veh2,8992.98,10000.0,0.0,15.98
1253,veh3,0.0,813.9,0.0,18.52
1253,veh4,4523.05,4000.0,0.0,11.55
1253,veh5,1502.31,10000.0,0.0,18.78
1253,veh6,0.0,8968.68,0.0,14.35
1253,veh7,0.0,1392.57,0.0,11.66
1253,veh8,6127.6,0.0,0.0,19.08
1253,veh9,8379.92,5000.0,0.0,14.68
1253,veh10,10000.0,2377.73,0.0,17.88
1253,veh11,10000.0,1948.67,0.0,19.22
1253,veh12,5000.0,5499.57,0.0,13.98
1253,veh13,2968.68,2000.0,0.0,11.16
1253,veh14,7961.98,4000.0,0.0,15.21
1253,veh15,0.0,3665.81,0.0,14.9
1253,veh16,5849.84,0.0,0.0,11.87
1253,veh17,1822.23,10000.0,0.0,11.32
1253,veh18,0.0,9207.32,0.0,19.82
1253,veh19,7000.0,8580.71,0.0,17.1
1253,veh20,2749.21,0.0,0.0,17.76
1253,veh21,9000.0,1957.48,0.0,14.41
1253,veh22,9554.29,3000.0,0.0,13.21
1253,veh23,5266.03,0.0,0.0,18.95
1253,veh24,3054.16,10000.0,0.0,17.53
1253,veh25,7194.91,7000.0,0.0,13.73
1253,veh26,4000.0,418.19,0.0,12.44
1253,veh27,8704.67,10000.0,0.0,19.74
1253,veh28,7480.33,0.0,0.0,14.0
1253,veh29,3000.0,6987.87,0.0,11.97
1253,veh30,10000.0,8583.42,0.0,17.93
1253,veh31,10000.0,4981.45,0.0,16.78
1253,veh32,10000.0,9432.41,0.0,18.75
1253,veh33,8000.0,7208.88,0.0,15.01
1253,veh34,0.0,2559.71,0.0,18.03
1253,veh35,0.0,9454.6,0.0,18.81
1253,veh36,4000.0,10000.0,0.0,15.99
1253,veh37,0.0,7213.61,0.0,18.54
1253,veh38,8878.54,10000.0,0.0,19.34
1253,veh39,5663.23,10000.0,0.0,14.11
1253,veh40,6633.64,0.0,0.0,19.46
1253,veh41,4080.81,10000.0,0.0,19.09
1253,veh42,2484.78,10000.0,0.0,15.59
1253,veh43,9658.39,10000.0,0.0,16.27
1253,veh44,8319.25,3000.0,0.0,12.23
1253,veh45,9351.65,3000.0,0.0,14.09
1253,veh46,0.0,6482.66,0.0,13.97
1253,veh47,9991.52,0.0,0.0,18.37
1253,veh48,0.0,6660.51,0.0,16.53
1253,veh49,10000.0,433.2,0.0,11.64
1254,veh0,9000.0,801.17,0.0,18.21
1254,veh1,0.0,3934.2,0.0,17.63
1254,veh2,8977.0,10000.0,0.0,15.98
1254,veh3,0.0,795.38,0.0,18.52
1254,veh4,4511.5,4000.0,0.0,11.55
1254,veh5,1521.08,10000.0,0.0,18.78
1254,veh6,0.0,8983.03,0.0,14.35
1254,veh7,0.0,1380.9,0.0,11.66
1254,veh8,6108.53,0.0,0.0,19.08
1254,veh9,8394.59,5000.0,0.0,14.68
1254,veh10,10000.0,2395.61,0.0,17.88
1254,veh11,10000.0,1929.45,0.0,19.22
1254,veh12,5000.0,5485.59,0.0,13.98
1254,veh13,2979.84,2000.0,0.0,11.16
1254,veh14,7946.78,4000.0,0.0,15.21
1254,veh15,0.0,3680.71,0.0,14.9
1254,veh16,5861.71,0.0,0.0,11.87
1254,veh17,1810.91,10000.0,0.0,11.32
1254,veh18,0.0,9187.5,0.0,19.82
1254,veh19,7000.0,8563.61,0.0,17.1
1254,veh20,2731.45,0.0,0.0,17.76
1254,veh21,9000.0,1943.06,0.0,14.41
1254,veh22,9567.51,3000.0,0.0,13.21
1254,veh23,5247.07,0.0,0.0,18.95
1254,veh24,3036.63,10000.0,0.0,17.53
1254,veh25,7208.64,7000.0,0.0,13.73
1254,veh26,4000.0,405.75,0.0,12.44
1254,veh27,8724.41,10000.0,0.0,19.74
1254,veh28,7466.33,0.0,0.0,14.0
1254,veh29,3000.0,6999.83,0.0,11.97
1254,veh30,10000.0,8565.49,0.0,17.93
1254,veh31,10000.0,4964.66,0.0,16.78
1254,veh32,10000.0,9451.16,0.0,18.75
1254,veh33,8000.0,7193.87,0.0,15.01
1254,veh34,0.0,2577.73,0.0,18.03
1254,veh35,0.0,9435.8,0.0,18.81
1254,veh36,4015.99,10000.0,0.0,15.99
1254,veh37,0.0,7232.15,0.0,18.54
1254,veh38,8859.21,10000.0,0.0,19.34
1254,veh39,5677.34,10000.0,0.0,14.11
1254,veh40,6614.18,0.0,0.0,19.46
1254,veh41,4061.72,10000.0,0.0,19.09
1254,veh42,2469.18,10000.0,0.0,15.59
1254,veh43,9642.12,10000.0,0.0,16.27
1254,veh44,8331.48,3000.0,0.0,12.23
1254,veh45,9337.55,3000.0,0.0,14.09
1254,veh46,0.0,6496.63,0.0,13.97
1254,veh47,10000.0,0.0,0.0,18.37
1254,veh48,0.0,6677.03,0.0,16.53
1254,veh49,10000.0,421.56,0.0,11.64
1255,veh0,9000.0,819.38,0.0,18.21
1255,veh1,0.0,3916.57,0.0,17.63
1255,veh2,8961.01,10000.0,0.0,15.98
1255,veh3,0.0,776.86,0.0,18.52
1255,veh4,4499.94,4000.0,0.0,11.55
1255,veh5,1539.86,10000.0,0.0,18.78
1255,veh6,0.0,8997.38,0.0,14.35
1255,veh7,0.0,1369.24,0.0,11.66
1255,veh8,6089.45,0.0,0.0,19.08
1255,veh9,8409.27,5000.0,0.0,14.68
1255,veh10,10000.0,2413.49,0.0,17.88
1255,veh11,10000.0,1910.23,0.0,19.22
1255,veh12,5000.0,5471.62,0.0,13.98
1255,veh13,2991.0,2000.0,0.0,11.16
1255,veh14,7931.57,4000.0,0.0,15.21
1255,veh15,0.0,3695.61,0.0,14.9
1255,veh16,5873.58,0.0,0.0,11.87
1255,veh17,1799.58,10000.0,0.0,11.32
1255,veh18,0.0,9167.68,0.0,19.82
1255,veh19,7000.0,8546.51,0.0,17.1
1255,veh20,2713.68,0.0,0.0,17.76
1255,veh21,9000.0,1928.65,0.0,14.41
1255,veh22,9580.72,3000.0,0.0,13.21
1255,veh23,5228.12,0.0,0.0,18.95
1255,veh24,3019.1,10000.0,0.0,17.53
1255,veh25,7222.37,7000.0,0.0,13.73
1255,veh26,4000.0,393.31,0.0,12.44
1255,veh27,8744.15,10000.0,0.0,19.74
1255,veh28,7452.34,0.0,0.0,14.0
1255,veh29,3000.0,7011.8,0.0,11.97
1255,veh30,10000.0,8547.56,0.0,17.93
1255,veh31,10000.0,4947.88,0.0,16.78
1255,veh32,10000.0,9469.92,0.0,18.75
1255,veh33,8000.0,7178.87,0.0,15.01
1255,veh34,0.0,2595.76,0.0,18.03
1255,veh35,0.0,9416.99,0.0,18.81
1255,veh36,4031.97,10000.0,0.0,15.99
1255,veh37,0.0,7250.7,0.0,18.54
1255,veh38,8839.87,10000.0,0.0,19.34
1255,veh39,5691.45,10000.0,0.0,14.11
1255,veh40,6594.72,0.0,0.0,19.46
1255,veh41,4042.63,10000.0,0.0,19.09
1255,veh42,2453.59,10000.0,0.0,15.59
1255,veh43,9625.85,10000.0,0.0,16.27
1255,veh44,8343.71,3000.0,0.0,12.23
1255,veh45,9323.46,3000.0,0.0,14.09
1255,veh46,0.0,6510.6,0.0,13.97
1255,veh47,10000.0,18.37,0.0,18.37
1255,veh48,0.0,6693.56,0.0,16.53
1255,veh49,10000.0,409.92,0.0,11.64
1256,veh0,9000.0,837.59,0.0,18.21
1256,veh1,0.0,3898.93,0.0,17.63
1256,veh2,8945.03,10000.0,0.0,15.98
1256,veh3,0.0,758.34,0.0,18.52
1256,veh4,4488.39,4000.0,0.0,11.55
1256,veh5,1558.64,10000.0,0.0,18.78
1256,veh6,0.0,9011.73,0.0,14.35
1256,veh7,0.0,1357.58,0.0,11.66
1256,veh8,6070.38,0.0,0.0,19.08
1256,veh9,8423.94,5000.0,0.0,14.68
1256,veh10,10000.0,2431.37,0.0,17.88
1256,veh11,10000.0,1891.02,0.0,19.22
1256,veh12,5000.0,5457.64,0.0,13.98
1256,veh13,3002.16,2000.0,0.0,11.16
1256,veh14,7916.36,4000.0,0.0,15.21
1256,veh15,0.0,3710.51,0.0,14.9
1256,veh16,5885.44,0.0,0.0,11.87
1256,veh17,1788.26,10000.0,0.0,11.32
1256,veh18,0.0,9147.87,0.0,19.82
1256,veh19,7000.0,8529.41,0.0,17.1
1256,veh20,2695.92,0.0,0.0,17.76
1256,veh21,9000.0,1914.24,0.0,14.41
1256,veh22,9593.94,3000.0,0.0,13.21
1256,veh23,5209.16,0.0,0.0,18.95
1256,veh24,3001.57,10000.0,0.0,17.53
1256,veh25,7236.1,7000.0,0.0,13.73
1256,veh26,4000.0,380.86,0.0,12.44
1256,veh27,8763.89,10000.0,0.0,19.74
1256,veh28,7438.34,0.0,0.0,14.0
1256,veh29,3000.0,7023.77,0.0,11.97
1256,veh30,10000.0,8529.62,0.0,17.93
1256,veh31,10000.0,4931.09,0.0,16.78
1256,veh32,10000.0,9488.67,0.0,18.75
1256,veh33,8000.0,7163.86,0.0,15.01
1256,veh34,0.0,2613.79,0.0,18.03
1256,veh35,0.0,9398.18,0.0,18.81
1256,veh36,4047.96,10000.0,0.0,15.99
1256,veh37,0.0,7269.24,0.0,18.54
1256,veh38,8820.54,10000.0,0.0,19.34
1256,veh39,5705.56,10000.0,0.0,14.11
1256,veh40,6575.26,0.0,0.0,19.46
1256,veh41,4023.53,10000.0,0.0,19.09
1256,veh42,2438.0,10000.0,0.0,15.59
1256,veh43,9609.59,10000.0,0.0,16.27
1256,veh44,8355.95,3000.0,0.0,12.23
1256,veh45,9309.36,3000.0,0.0,14.09
1256,veh46,0.0,6524.57,0.0,13.97
1256,veh47,10000.0,36.73,0.0,18.37
1256,veh48,0.0,6710.09,0.0,16.53
1256,veh49,10000.0,398.28,0.0,11.64
1257,veh0,9000.0,855.8,0.0,18.21
1257,veh1,0.0,3881.3,0.0,17.63
1257,veh2,8929.04,10000.0,0.0,15.98
1257,veh3,0.0,739.82,0.0,18.52
1257,veh4,4476.84,4000.0,0.0,11.55
1257,veh5,1577.42,10000.0,0.0,18.78
1257,veh6,0.0,9026.08,0.0,14.35
1257,veh7,0.0,1345.91,0.0,11.66
1257,veh8,6051.3,0.0,0.0,19.08
1257,veh9,8438.62,5000.0,0.0,14.68
1257,veh10,10000.0,2449.24,0.0,17.88
1257,veh11,10000.0,1871.8,0.0,19.22
1257,veh12,5000.0,5443.66,0.0,13.98
1257,veh13,3013.32,2000.0,0.0,11.16
1257,veh14,7901.15,4000.0,0.0,15.21
1257,veh15,0.0,3725.41,0.0,14.9
1257,veh16,5897.31,0.0,0.0,11.87
1257,veh17,1776.93,10000.0,0.0,11.32
1257,veh18,0.0,9128.05,0.0,19.82
1257,veh19,7000.0,8512.31,0.0,17.1
1257,veh20,2678.15,0.0,0.0,17.76
1257,veh21,9000.0,1899.82,0.0,14.41
1257,veh22,9607.15,3000.0,0.0,13.21
1257,veh23,5190.21,0.0,0.0,18.95
1257,veh24,2984.04,10000.0,0.0,17.53
1257,veh25,7249.83,7000.0,0.0,13.73
1257,veh26,4000.0,368.42,0.0,12.44
1257,veh27,8783.63,10000.0,0.0,19.74
1257,veh28,7424.34,0.0,0.0,14.0
1257,veh29,3000.0,7035.73,0.0,11.97
1257,veh30,10000.0,8511.69,0.0,17.93
1257,veh31,10000.0,4914.31,0.0,16.78
1257,veh32,10000.0,9507.42,0.0,18.75
1257,veh33,8000.0,7148.85,0.0,15.01
1257,veh34,0.0,2631.81,0.0,18.03
1257,veh35,0.0,9379.38,0.0,18.81
1257,veh36,4063.94,10000.0,0.0,15.99
1257,veh37,0.0,7287.78,0.0,18.54
1257,veh38,8801.2,10000.0,0.0,19.34
1257,veh39,5719.67,10000.0,0.0,14.11
1257,veh40,6555.8,0.0,0.0,19.46
1257,veh41,4004.44,10000.0,0.0,19.09
1257,veh42,2422.41,10000.0,0.0,15.59
1257,veh43,9593.32,10000.0,0.0,16.27
1257,veh44,8368.18,3000.0,0.0,12.23
1257,veh45,9295.27,3000.0,0.0,14.09
1257,veh46,0.0,6538.54,0.0,13.97
1257,veh47,10000.0,55.1,0.0,18.37
1257,veh48,0.0,6726.62,0.0,16.53
1257,veh49,10000.0,386.65,0.0,11.64
1258,veh0,9000.0,874.0,0.0,18.21
1258,veh1,0.0,3863.67,0.0,17.63
1258,veh2,8913.06,10000.0,0.0,15.98
1258,veh3,0.0,721.3,0.0,18.52
1258,veh4,4465.28,4000.0,0.0,11.55
1258,veh5,1596.2,10000.0,0.0,18.78
1258,veh6,0.0,9040.43,0.0,14.35
1258,veh7,0.0,1334.25,0.0,11.66
1258,veh8,6032.23,0.0,0.0,19.08
1258,veh9,8453.3,5000.0,0.0,14.68
1258,veh10,10000.0,2467.12,0.0,17.88
1258,veh11,10000.0,1852.59,0.0,19.22
1258,veh12,5000.0,5429.69,0.0,13.98
1258,veh13,3024.48,2000.0,0.0,11.16
1258,veh14,7885.94,4000.0,0.0,15.21
1258,veh15,0.0,3740.31,0.0,14.9
1258,veh16,5909.17,0.0,0.0,11.87
1258,veh17,1765.61,10000.0,0.0,11.32
1258,veh18,0.0,9108.23,0.0,19.82
1258,veh19,7000.0,8495.21,0.0,17.1
1258,veh20,2660.39,0.0,0.0,17.76
1258,veh21,9000.0,1885.41,0.0,14.41
1258,veh22,9620.37,3000.0,0.0,13.21
1258,veh23,5171.26,0.0,0.0,18.95
1258,veh24,2966.51,10000.0,0.0,17.53
1258,veh25,7263.56,7000.0,0.0,13.73
1258,veh26,4000.0,355.97,0.0,12.44
1258,veh27,8803.37,10000.0,0.0,19.74
1258,veh28,7410.34,0.0,0.0,14.0
1258,veh29,3000.0,7047.7,0.0,11.97
1258,veh30,10000.0,8493.76,0.0,17.93
1258,veh31,10000.0,4897.53,0.0,16.78
1258,veh32,10000.0,9526.17,0.0,18.75
1258,veh33,8000.0,7133.85,0.0,15.01
1258,veh34,0.0,2649.84,0.0,18.03
1258,veh35,0.0,9360.57,0.0,18.81
1258,veh36,4079.93,10000.0,0.0,15.99
1258,veh37,0.0,7306.33,0.0,18.54
1258,veh38,8781.87,10000.0,0.0,19.34
1258,veh39,5733.78,10000.0,0.0,14.11
1258,veh40,6536.34,0.0,0.0,19.46
1258,veh41,3985.34,10000.0,0.0,19.09
1258,veh42,2406.82,10000.0,0.0,15.59
1258,veh43,9577.05,10000.0,0.0,16.27
1258,veh44,8380.42,3000.0,0.0,12.23
1258,veh45,9281.17,3000.0,0.0,14.09
1258,veh46,0.0,6552.51,0.0,13.97
1258,veh47,10000.0,73.47,0.0,18.37
1258,veh48,0.0,6743.14,0.0,16.53
1258,veh49,10000.0,375.01,0.0,11.64
1259,veh0,9000.0,892.21,0.0,18.21
1259,veh1,0.0,3846.03,0.0,17.63
1259,veh2,8897.07,10000.0,0.0,15.98
1259,veh3,0.0,702.78,0.0,18.52
1259,veh4,4453.73,4000.0,0.0,11.55
1259,veh5,1614.98,10000.0,0.0,18.78
1259,veh6,0.0,9054.78,0.0,14.35
1259,veh7,0.0,1322.59,0.0,11.66
1259,veh8,6013.15,0.0,0.0,19.08
1259,veh9,8467.97,5000.0,0.0,14.68
1259,veh10,10000.0,2485.0,0.0,17.88
1259,veh11,10000.0,1833.37,0.0,19.22
1259,veh12,5000.0,5415.71,0.0,13.98
1259,veh13,3035.64,2000.0,0.0,11.16
1259,veh14,7870.73,4000.0,0.0,15.21
1259,veh15,0.0,3755.22,0.0,14.9
1259,veh16,5921.04,0.0,0.0,11.87
1259,veh17,1754.28,10000.0,0.0,11.32
1259,veh18,0.0,9088.42,0.0,19.82
1259,veh19,7000.0,8478.11,0.0,17.1
1259,veh20,2642.63,0.0,0.0,17.76
1259,veh21,9000.0,1871.0,0.0,14.41
1259,veh22,9633.58,3000.0,0.0,13.21
1259,veh23,5152.3,0.0,0.0,18.95
1259,veh24,2948.98,10000.0,0.0,17.53
1259,veh25,7277.29,7000.0,0.0,13.73
1259,veh26,4000.0,343.53,0.0,12.44
1259,veh27,8823.11,10000.0,0.0,19.74
1259,veh28,7396.34,0.0,0.0,14.0
1259,veh29,3000.0,7059.66,0.0,11.97
1259,veh30,10000.0,8475.83,0.0,17.93
1259,veh31,10000.0,4880.74,0.0,16.78
1259,veh32,10000.0,9544.93,0.0,18.75
1259,veh33,8000.0,7118.84,0.0,15.01
1259,veh34,0.0,2667.87,0.0,18.03
1259,veh35,0.0,9341.76,0.0,18.81
1259,veh36,4095.91,10000.0,0.0,15.99
1259,veh37,0.0,7324.87,0.0,18.54
1259,veh38,8762.53,10000.0,0.0,19.34
1259,veh39,5747.89,10000.0,0.0,14.11
1259,veh40,6516.88,0.0,0.0,19.46
1259,veh41,3966.25,10000.0,0.0,19.09
1259,veh42,2391.23,10000.0,0.0,15.59
1259,veh43,9560.79,10000.0,0.0,16.27
1259,veh44,8392.65,3000.0,0.0,12.23
1259,veh45,9267.08,3000.0,0.0,14.09
1259,veh46,0.0,6566.48,0.0,13.97
1259,veh47,10000.0,91.83,0.0,18.37
1259,veh48,0.0,6759.67,0.0,16.53
1259,veh49,10000.0,363.37,0.0,11.64
1260,veh0,9000.0,910.42,0.0,18.21
1260,veh1,0.0,3828.4,0.0,17.63
1260,veh2,8881.09,10000.0,0.0,15.98
1260,veh3,0.0,684.26,0.0,18.52
1260,veh4,4442.17,4000.0,0.0,11.55
1260,veh5,1633.76,10000.0,0.0,18.78
1260,veh6,0.0,9069.13,0.0,14.35
1260,veh7,0.0,1310.92,0.0,11.66
1260,veh8,5994.07,0.0,0.0,19.08
1260,veh9,8482.65,5000.0,0.0,14.68
1260,veh10,10000.0,2502.88,0.0,17.88
1260,veh11,10000.0,1814.16,0.0,19.22
1260,veh12,5000.0,5401.73,0.0,13.98
1260,veh13,3046.8,2000.0,0.0,11.16
1260,veh14,7855.52,4000.0,0.0,15.21
1260,veh15,0.0,3770.12,0.0,14.9
1260,veh16,5932.9,0.0,0.0,11.87
1260,veh17,1742.96,10000.0,0.0,11.32
1260,veh18,0.0,9068.6,0.0,19.82
1260,veh19,7000.0,8461.01,0.0,17.1
1260,veh20,2624.86,0.0,0.0,17.76
1260,veh21,9000.0,1856.59,0.0,14.41
1260,veh22,9646.8,3000.0,0.0,13.21
1260,veh23,5133.35,0.0,0.0,18.95
1260,veh24,2931.45,10000.0,0.0,17.53
1260,veh25,7291.02,7000.0,0.0,13.73
1260,veh26,4000.0,331.09,0.0,12.44
1260,veh27,8842.84,10000.0,0.0,19.74
1260,veh28,7382.35,0.0,0.0,14.0
1260,veh29,3000.0,7071.63,0.0,11.97
1260,veh30,10000.0,8457.9,0.0,17.93
1260,veh31,10000.0,4863.96,0.0,16.78
1260,veh32,10000.0,9563.68,0.0,18.75
1260,veh33,8000.0,7103.84,0.0,15.01
1260,veh34,0.0,2685.89,0.0,18.03
1260,veh35,0.0,9322.96,0.0,18.81
1260,veh36,4111.9,10000.0,0.0,15.99
1260,veh37,0.0,7343.42,0.0,18.54
1260,veh38,8743.19,10000.0,0.0,19.34
1260,veh39,5762.0,10000.0,0.0,14.11
1260,veh40,6497.43,0.0,0.0,19.46
1260,veh41,3947.16,10000.0,0.0,19.09
1260,veh42,2375.63,10000.0,0.0,15.59
1260,veh43,9544.52,10000.0,0.0,16.27
1260,veh44,8404.89,3000.0,0.0,12.23
1260,veh45,9252.98,3000.0,0.0,14.09
1260,veh46,0.0,6580.46,0.0,13.97
1260,veh47,10000.0,110.2,0.0,18.37
1260,veh48,0.0,6776.2,0.0,16.53
1260,veh49,10000.0,351.73,0.0,11.64
1261,veh0,9000.0,928.63,0.0,18.21
1261,veh1,0.0,3810.77,0.0,17.63
1261,veh2,8865.11,10000.0,0.0,15.98
1261,veh3,0.0,665.74,0.0,18.52
1261,veh4,4430.62,4000.0,0.0,11.55
1261,veh5,1652.54,10000.0,0.0,18.78
1261,veh6,0.0,9083.48,0.0,14.35
1261,veh7,0.0,1299.26,0.0,11.66
1261,veh8,5975.0,0.0,0.0,19.08
1261,veh9,8497.32,5000.0,0.0,14.68
1261,veh10,10000.0,2520.76,0.0,17.88
1261,veh11,10000.0,1794.94,0.0,19.22
1261,veh12,5000.0,5387.76,0.0,13.98
1261,veh13,3057.96,2000.0,0.0,11.16
1261,veh14,7840.31,4000.0,0.0,15.21
1261,veh15,0.0,3785.02,0.0,14.9
1261,veh16,5944.77,0.0,0.0,11.87
1261,veh17,1731.63,10000.0,0.0,11.32
1261,veh18,0.0,9048.78,0.0,19.82
1261,veh19,7000.0,8443.91,0.0,17.1
1261,veh20,2607.1,0.0,0.0,17.76
1261,veh21,9000.0,1842.17,0.0,14.41
1261,veh22,9660.01,3000.0,0.0,13.21
1261,veh23,5114.39,0.0,0.0,18.95
1261,veh24,2913.92,10000.0,0.0,17.53
1261,veh25,7304.75,7000.0,0.0,13.73
1261,veh26,4000.0,318.64,0.0,12.44
1261,veh27,8862.58,10000.0,0.0,19.74
1261,veh28,7368.35,0.0,0.0,14.0
1261,veh29,3000.0,7083.59,0.0,11.97
1261,veh30,10000.0,8439.97,0.0,17.93
1261,veh31,10000.0,4847.17,0.0,16.78
1261,veh32,10000.0,9582.43,0.0,18.75
1261,veh33,8000.0,7088.83,0.0,15.01
1261,veh34,0.0,2703.92,0.0,18.03
1261,veh35,0.0,9304.15,0.0,18.81
1261,veh36,4127.88,10000.0,0.0,15.99
1261,veh37,0.0,7361.96,0.0,18.54
1261,veh38,8723.86,10000.0,0.0,19.34
1261,veh39,5776.12,10000.0,0.0,14.11
1261,veh40,6477.97,0.0,0.0,19.46
1261,veh41,3928.06,10000.0,0.0,19.09
1261,veh42,2360.04,10000.0,0.0,15.59
1261,veh43,9528.25,10000.0,0.0,16.27
1261,veh44,8417.12,3000.0,0.0,12.23
1261,veh45,9238.89,3000.0,0.0,14.09
1261,veh46,0.0,6594.43,0.0,13.97
1261,veh47,10000.0,128.57,0.0,18.37
1261,veh48,0.0,6792.72,0.0,16.53
1261,veh49,10000.0,340.09,0.0,11.64
1262,veh0,9000.0,946.84,0.0,18.21
1262,veh1,0.0,3793.13,0.0,17.63
1262,veh2,8849.12,10000.0,0.0,15.98
1262,veh3,0.0,647.22,0.0,18.52
1262,veh4,4419.06,4000.0,0.0,11.55
1262,veh5,1671.32,10000.0,0.0,18.78
1262,veh6,0.0,9097.83,0.0,14.35
1262,veh7,0.0,1287.6,0.0,11.66
1262,veh8,5955.92,0.0,0.0,19.08
1262,veh9,8512.0,5000.0,0.0,14.68
1262,veh10,10000.0,2538.63,0.0,17.88
1262,veh11,10000.0,1775.73,0.0,19.22
1262,veh12,5000.0,5373.78,0.0,13.98
1262,veh13,3069.12,2000.0,0.0,11.16
1262,veh14,7825.1,4000.0,0.0,15.21
1262,veh15,0.0,3799.92,0.0,14.9
1262,veh16,5956.64,0.0,0.0,11.87
1262,veh17,1720.31,10000.0,0.0,11.32
1262,veh18,0.0,9028.97,0.0,19.82
1262,veh19,7000.0,8426.81,0.0,17.1
1262,veh20,2589.34,0.0,0.0,17.76
1262,veh21,9000.0,1827.76,0.0,14.41
1262,veh22,9673.23,3000.0,0.0,13.21
1262,veh23,5095.44,0.0,0.0,18.95
1262,veh24,2896.39,10000.0,0.0,17.53
1262,veh25,7318.48,7000.0,0.0,13.73
1262,veh26,4000.0,306.2,0.0,12.44
1262,veh27,8882.32,10000.0,0.0,19.74
1262,veh28,7354.35,0.0,0.0,14.0
1262,veh29,3000.0,7095.56,0.0,11.97
1262,veh30,10000.0,8422.04,0.0,17.93
1262,veh31,10000.0,4830.39,0.0,16.78
1262,veh32,10000.0,9601.18,0.0,18.75
1262,veh33,8000.0,7073.82,0.0,15.01
1262,veh34,0.0,2721.94,0.0,18.03
1262,veh35,0.0,9285.34,0.0,18.81
1262,veh36,4143.87,10000.0,0.0,15.99
1262,veh37,0.0,7380.5,0.0,18.54
1262,veh38,8704.52,10000.0,0.0,19.34
1262,veh39,5790.23,10000.0,0.0,14.11
1262,veh40,6458.51,0.0,0.0,19.46
1262,veh41,3908.97,10000.0,0.0,19.09
1262,veh42,2344.45,10000.0,0.0,15.59
1262,veh43,9511.98,10000.0,0.0,16.27
1262,veh44,8429.35,3000.0,0.0,12.23
1262,veh45,9224.79,3000.0,0.0,14.09
1262,veh46,0.0,6608.4,0.0,13.97
1262,veh47,10000.0,146.93,0.0,18.37
1262,veh48,0.0,6809.25,0.0,16.53
1262,veh49,10000.0,328.45,0.0,11.64
1263,veh0,9000.0,965.05,0.0,18.21
1263,veh1,0.0,3775.5,0.0,17.63
1263,veh2,8833.14,10000.0,0.0,15.98
1263,veh3,0.0,628.7,0.0,18.52
1263,veh4,4407.51,4000.0,0.0,11.55
1263,veh5,1690.09,10000.0,0.0,18.78
1263,veh6,0.0,9112.18,0.0,14.35
1263,veh7,0.0,1275.93,0.0,11.66
1263,veh8,5936.85,0.0,0.0,19.08
1263,veh9,8526.67,5000.0,0.0,14.68
1263,veh10,10000.0,2556.51,0.0,17.88
1263,veh11,10000.0,1756.51,0.0,19.22
